danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_uri,duration_ms,time_signature,key_mode
0.328,0.264,D,-11.765,major,0.0289,0.868,0,0.165,0.435,76.172,4qVhItXjnFUuUNVTbjmspz,178065,4,D major
0.416,0.819,B,-11.078,major,0.0313,0.4,0.618,0.127,0.856,150.364,5IU6X1FYcybsiovAKvVCDd,142707,4,B major
0.398,0.287,A#,-17.156,major,0.0335,0.936,0.0143,0.205,0.481,110.739,0jeC5a85lPolbKPDBxYxRz,156947,3,A# major
0,0.189,D#,-14.033,major,0,0.884,4.87e-6,0.19,0,0,5Kb2j6bFRwHoDFZVo3t6C6,174173,0,D# major
0.455,0.213,B,-10.046,major,0.0295,0.847,0.123,0.114,0.284,75.526,05NegNCNCb2vfdl745QsRy,136413,4,B major
0.698,0.474,F,-9.489,major,0.0781,0.744,0,0.121,0.861,87.819,0mPBSuP4VdDtESeJ2Wgxoy,127413,4,F major
0.759,0.909,G,-7.742,major,0.239,0.612,0.13,0.322,0.923,81.615,1urqrLkgjIgqgWXEKAFNDP,181307,4,G major
0.607,0.389,C,-10.283,major,0.0265,0.818,0,0.182,0.821,110.145,6ngkApAKxDTVx7dVNb2RoS,140813,4,C major
0.218,0.443,G,-7.724,major,0.0325,0.652,0.96,0.356,0.485,210.099,2Hm38Odk6NtssQ9B8dNXMJ,177187,3,G major
0.332,0.308,G,-9.064,minor,0.0312,0.906,4.81e-6,0.247,0.29,93.468,74aKPHypXAo5V1UpG96rnR,145493,4,G minor
0.541,0.517,D,-13.364,minor,0.042,0.139,3.24e-6,0.124,0.842,125.241,0lHFkqyPCh6JmMmhCCZ4Ca,140533,4,D minor
0.506,0.258,G#,-17.419,major,0.0333,0.624,0,0.139,0.68,115.914,383LsC9mfmF9Y6VSmesA8D,161640,3,G# major
0.485,0.616,A#,-7.041,major,0.0497,0.652,0,0.335,0.607,125.243,3Qmc1lNEYVSfuVoTbljB76,163800,4,A# major
0.713,0.335,D#,-16.744,major,0.0382,0.827,8.28e-6,0.321,0.962,120.225,2bIbJ6itaFlSlzBRTIxejK,163901,4,D# major
0.671,0.388,D#,-9.629,major,0.0244,0.807,0,0.065,0.556,94.9,21Hs7lzGbY6yBxnicFVrE5,154320,4,D# major
0.607,0.461,F,-8.987,major,0.0428,0.818,0,0.129,0.797,73.306,074a1KCzqP9WKH7HgAsHNX,133107,4,F major
0.52,0.348,E,-13.17,minor,0.316,0.677,0,0.141,0.748,79.985,3Mvtk8LwZvu39LR3pJSftb,154999,4,E minor
0.713,0.851,G#,-9.465,major,0.0586,0.875,0.473,0.205,0.977,97.051,69413zSWGfgJdYvXeV8OmM,111e3,4,G# major
0.701,0.487,G,-12.588,major,0.172,0.434,0,0.117,0.957,167.643,13ErpYVZ6DKoEHVr2kSI7B,90760,1,G major
0.538,0.608,C#,-15.189,major,0.108,0.395,0.0479,0.0835,0.841,75.911,15D7d1yUAsEaHooKKRZCs9,144239,4,C# major
0.473,0.341,E,-14.236,major,0.0359,0.849,1.23e-5,0.13,0.514,124.507,4WguinVHQeUtubxqk5bcCr,143186,3,E major
0.509,0.385,G,-6.621,major,0.0298,0.524,0,0.113,0.754,112.701,5JgVMbcbcAjqrh46KOKhFs,170293,4,G major
0.637,0.397,D,-12.149,minor,0.134,0.251,4.85e-6,0.255,0.713,124.206,7sWMlm3IHmRYtNb3cq5uam,177493,4,D minor
0.546,0.603,E,-8.706,major,0.0379,0.799,4.22e-6,0.359,0.733,121.691,4i7HtjwF7AYRTmzDSy64fG,149627,1,E major
0.727,0.481,B,-8.752,major,0.0336,0.789,0,0.135,0.884,127.834,7yQCdlToJgXxVoTwS4sCcd,116853,4,B major
0.715,0.39,B,-10.974,major,0.0315,0.498,0,0.065,0.769,89.272,4SUe5YYM38r0eVuTRrTyv1,137600,4,B major
0.696,0.822,G#,-11.508,major,0.0549,0.487,0.179,0.0606,0.965,154.481,2iAXkjcTGbHMH7QcqHsh4J,155587,4,G# major
0.657,0.56,F,-15.343,major,0.105,0.173,1.21e-6,0.33,0.944,81.812,3gFGMtWrMO2fzbRa37Atcw,132838,4,F major
0.237,0.435,E,-8.3,minor,0.0324,0.805,6.69e-4,0.0603,0.318,85.371,2TL6QYZCKcvqGFUjv46kT7,177107,4,E minor
0.66,0.577,G,-10.98,major,0.101,0.387,0.0336,0.143,0.761,161.531,41JDFJcc5lz2uRVCMrKp3N,155707,4,G major
0.788,0.785,F,-9.406,major,0.0491,0.337,4.95e-5,0.35,0.605,109.113,3ckKoeMeBQNuV5HjVZplD0,162627,4,F major
0.461,0.449,G,-12.293,major,0.0296,0.653,0,0.642,0.765,115.765,40uxJeiEnqk4YCXZG3HepJ,129427,4,G major
0.49,0.378,C#,-8.483,major,0.0247,0.745,0,0.171,0.455,96.149,31LpRgkVRLgbVTxJnGPn33,144e3,3,C# major
0.394,0.461,C,-8.289,major,0.0323,0.778,6.08e-5,0.0783,0.397,112.469,2kvp8WpIo36FEUVDTtYtlh,132438,4,C major
0.458,0.862,C,-2.359,major,0.111,0.63,1.3e-5,0.102,0.846,163.383,73EhHcn80Dm3vEPYGBqaaV,128400,4,C major
0.405,0.131,G,-20.108,major,0.0365,0.958,0.0133,0.127,0.19,88.34,7u3eyPxoyJyMmnic3Oprls,174182,3,G major
0.641,0.459,A,-8.901,major,0.0734,0.823,0,0.129,0.803,122.162,0b9FIRBPArVTiVBRmX2Prf,137267,4,A major
0.695,0.687,F,-9.152,minor,0.0346,0.689,8.18e-4,0.163,0.927,92.744,2VB0t9sOPuFR0eZW8vQR7P,101507,4,F minor
0.199,0.279,D#,-10.128,major,0.0324,0.941,7.06e-5,0.539,0.216,174.985,3qromN7ug1Y8JQBTZQsLSl,158040,3,D# major
0.671,0.644,E,-9.543,major,0.0362,0.16,4.21e-6,0.122,0.982,115.191,2pgFEUd7qK8fVyASICkglU,106733,4,E major
0.297,0.457,C#,-7.514,major,0.0276,0.836,0,0.136,0.806,92.045,4lNH8JH4l1LBJwoHhrdiVg,140917,4,C# major
0.789,0.557,D,-10.991,major,0.36,0.703,0,0.29,0.894,132.803,2D515uyc0H0wNqx5ZqkE0q,145653,4,D major
0.565,0.23,C,-16.766,major,0.0268,0.739,3.78e-5,0.0643,0.488,99.435,004zeOUln9U7YawSolSbx8,166760,1,C major
0.631,0.888,D,-7.414,minor,0.114,0.019,0.852,0.0843,0.851,97.239,0T4b706qiJ87eBtHcgq9oH,145227,4,D minor
0.415,0.296,B,-11.988,minor,0.0288,0.88,4.92e-6,0.11,0.339,110.775,56ZKAGZDu0NGwJkhPcJ6At,125867,4,B minor
0.568,0.512,D#,-12.223,major,0.0764,0.822,1.14e-5,0.0941,0.892,177.144,3HynxUWKnm7rtzjVkyXoHu,150493,4,D# major
0.605,0.536,G,-5.761,major,0.134,0.634,0,0.569,0.93,137.146,3LKw9vOh8tYsImRuaHiySz,163827,4,G major
0.378,0.587,A#,-3.162,major,0.0301,0.845,0,0.0708,0.497,110.355,4NJ27RDsNZlTHQVLapiVdO,182627,1,A# major
0.409,0.0912,C,-21.989,major,0.0297,0.816,3.58e-4,0.136,0.393,77.499,4mSabEmlVCdNr2xdCifS8n,171039,4,C major
0.463,0.224,F,-10.542,major,0.0255,0.866,0,0.116,0.394,67.47,1cYDQneelDn4KjCniEv7n0,149067,4,F major
0.633,0.699,D#,-10.612,major,0.0429,0.134,1.46e-4,0.126,0.909,175.302,7Lfp7FsKI4buEJYbMlt7QU,116560,4,D# major
0.422,0.138,A,-13.317,minor,0.0462,0.763,4.62e-5,0.0885,0.386,69.534,0DjqdfMx16eZmO37rPYAvt,157560,4,A minor
0.612,0.37,D#,-11.548,major,0.0344,0.707,2.98e-6,0.23,0.777,152.548,02NKMA9cIkq6VuBNu9q9Wf,141467,3,D# major
0.661,0.873,G#,-10.094,major,0.0557,0.337,0.576,0.179,0.526,100.013,4zNzK2XDJbOPQ8R0IlY47G,153453,4,G# major
0.706,0.318,D,-12.724,minor,0.0445,0.551,0,0.173,0.551,117.348,3DgkJZNF1KoCb2xAifPpqW,150213,4,D minor
0.565,0.62,D#,-8.067,major,0.053900000000000003,0.753,0.00132,0.0603,0.977,164.281,6urutpMGFNRHmFzmRq5acj,133267,4,D# major
0.57,0.158,C,-16.084,major,0.0347,0.826,0,0.18,0.298,107.211,7jSKo6qu4ZrdYNHpTTP2Zt,137280,4,C major
0.572,0.501,C,-8.061,major,0.0489,0.0199,0,0.168,0.658,122.989,2l6lkbfcTcYWRIcIrU3GAE,154467,4,C major
0.456,0.288,A#,-8.756,major,0.0292,0.854,0,0.111,0.328,108.455,7B6HpUz0hu1N0YaMf2lEvI,150533,3,A# major
0.588,0.648,A,-9.093,major,0.417,0.507,0,0.0603,0.562,143.501,0Jfgm8YEmJa34O19d0eW7r,135280,4,A major
0.635,0.733,D#,-8.584,major,0.0599,0.677,0,0.0776,0.971,96.494,7c8r2RybUUjwEAWujrUguW,133200,4,D# major
0.684,0.936,E,-3.531,major,0.144,0.722,0.921,0.0681,0.737,99.083,4cgibwRpdDerKJ0NKNetdQ,153995,4,E major
0.554,0.354,G,-6.833,major,0.0457,0.92,0,0.07,0.67,77.726,3j5IsOVmNZmCYJhqONsShi,114547,4,G major
0.405,0.419,A#,-8.598,major,0.0316,0.642,0,0.333,0.577,118.583,3KBws0RzGVDqDCquF2Q0ZT,135453,3,A# major
0.335,0.142,B,-20.013,minor,0.0293,0.967,0.861,0.0745,0.149,73.334,6WuLycGfLU3pllkymJqp0G,183093,4,B minor
0.627,0.477,D,-13.103,major,0.0481,0.813,7.7e-6,0.343,0.724,82.781,3cCgZgHBYvQGW3TeRwoUCB,146387,4,D major
0.435,0.261,F#,-10.757,major,0.03,0.851,1.15e-6,0.251,0.622,107.523,6e5oNyq6fmJc52eiOsfUiJ,145560,3,F# major
0.348,0.179,A,-13.394,major,0.0315,0.93,0.0016,0.0992,0.547,169.232,28dTB69zJBpBIiDH32Jp1M,155853,3,A major
0.649,0.399,D,-17.498,major,0.0772,0.116,0.00149,0.089,0.597,116.209,3CrbWMJbTlI9T4pB7p5J35,187373,4,D major
0.54,0.563,D,-10.649,major,0.0787,0.676,0,0.149,0.895,166.563,2xEOkH1LBwKvPHVbdPnA5c,123693,4,D major
0.576,0.456,C#,-18.931,minor,0.086,0.271,7.76e-4,0.312,0.813,85.213,2ceC1nG8iBNmCICRQDxB73,109627,4,C# minor
0.534,0.216,C,-13.239,major,0.0334,0.76,0,0.6,0.734,113.698,7ogNAMjdIUg0rNXw5sZoHV,134211,1,C major
0.728,0.486,A,-13.772,major,0.0312,0.93,0.236,0.101,0.771,130.648,5rsw9X7x69a5aiTvQqm9Tl,128973,4,A major
0.679,0.622,G,-12.837,minor,0.0961,0.77,1.34e-5,0.117,0.961,152.027,30WHma5z5Sty54jbtoxYEy,164573,4,G minor
0.648,0.53,D#,-10.3,major,0.0317,0.802,8.54e-5,0.123,0.867,137.711,77v6sQU1cByaXJsX0t3yjG,145280,4,D# major
0.562,0.233,G,-13.578,major,0.0355,0.945,0.0537,0.209,0.523,96.05,5J6E2MXbwquDWt4ECKWZHJ,194027,3,G major
0.615,0.818,G,-7.149,major,0.058,0.832,0.00314,0.117,0.928,135.191,1cIlHTIyohEbmcOoHA6Jpo,181600,4,G major
0.423,0.392,E,-8.689,major,0.0298,0.808,0,0.147,0.354,111.683,06IiYU0nIhkSG21c4xgX7j,186567,3,E major
0.488,0.775,E,-8.34,major,0.0787,0.715,0,0.34,0.935,148.94,3ceMtlZ8zzGP0iZr2VKNm6,182267,4,E major
0.746,0.345,D,-13.446,major,0.0393,0.571,0,0.059,0.842,119.793,2s50afJwZFxf6pPZSpkTBu,131280,4,D major
0.442,0.293,D,-12.411,major,0.026,0.786,0,0.369,0.397,92.738,04qYsVT7PsPRQLufaEdgHu,157333,3,D major
0.616,0.944,A#,-5.423,major,0.0433,0.646,0.827,0.181,0.943,124.601,0GLrPJSwT0BgiyAEWqNRs9,138973,4,A# major
0.581,0.781,F#,-9.668,major,0.34,0.493,0,0.418,0.738,130.648,2JAx0FyvQYwunHQghZneNl,154627,4,F# major
0.456,0.922,B,-6.226,major,0.0462,0.664,0.00911,0.114,0.778,182.345,377OjOhYRKNWz6nUBRygxz,121493,4,B major
0.225,0.248,A,-15.871,major,0.0337,0.912,1.43e-4,0.404,0.19,96.013,01h424WG38dgY34vkI3Yd0,183613,4,A major
0.429,0.138,G#,-18.02,major,0.0464,0.964,0.0855,0.128,0.188,113.226,6BurjcMgLHYgmar79fVwtM,198787,4,G# major
0.639,0.451,G,-12.752,major,0.0358,0.695,0,0.0527,0.814,96.304,43gU3ikcGSoJdvOQdW2viy,125733,4,G major
0.373,0.232,C,-12.104,major,0.0289,0.963,9.83e-5,0.124,0.381,99.513,2VvTsdaQkCFBTConu20xNY,154307,3,C major
0.408,0.534,F,-6.3,major,0.0267,0.794,0,0.358,0.527,93.279,1CnXSQr104Ckh8APjeEUaF,170853,3,F major
0.658,0.468,G#,-7.321,major,0.0323,0.751,0.032,0.144,0.904,125.041,28NqkogVJJ3HEM1EBSBS5D,144467,4,G# major
0.715,0.291,F,-13.292,major,0.633,0.679,0,0.353,0.585,123.15,59iVTbtrAVDDdEbzPyPQtP,411947,4,F major
0.329,0.0963,A#,-19.019,major,0.0326,0.866,3.77e-4,0.357,0.174,68.61,6u8Nycj3p4GTB1mNXCVNUc,146286,3,A# major
0.406,0.234,A#,-11.318,major,0.0299,0.486,0.845,0.0881,0.618,110.941,34vlOtcefsgyqo6Fs0mwNm,114133,4,A# major
0.533,0.831,C,-5.41,major,0.0493,0.629,0.00225,0.257,0.888,73.676,1pHJbaRwXCmUGYVCRo2pkq,13e4,4,C major
0.358,0.212,D,-13.505,major,0.0339,0.941,2.75e-6,0.143,0.257,113.454,2IAE4EahC1c8CCK2ywDkLU,167187,3,D major
0.695,0.571,C#,-12.89,major,0.187,0.374,0,0.0983,0.963,89.606,2BwkHsfZX0s8QsIaJgINar,147107,4,C# major
0.212,0.113,E,-21.42,major,0.0432,0.942,0.16,0.254,0.136,85.627,6t7ay5kucxEwFEN0QC3HZG,195928,3,E major
0.815,0.578,E,-13.667,major,0.047,0.851,4.62e-5,0.0866,0.833,127.94,5b89YdiZu2qT7ApZt1zWtl,110840,4,E major
0.611,0.401,A,-6.74,major,0.0309,0.617,0,0.0506,0.879,151.261,2WwbSCk97V299me04KM8xa,128933,4,A major
0.197,0.281,D,-13.297,major,0.0335,0.882,5.76e-6,0.194,0.21,81.384,7l7tBQuf2vmRMHnBw792wz,188893,4,D major
0.496,0.271,C,-14.175,major,0.0502,0.00123,0.427,0.189,0.778,117.163,4kJjFVt9dnHxz9zwPqzGLt,113933,4,C major
0.808,0.614,C,-9.415,minor,0.0455,0.646,0.66,0.291,0.967,118.511,3ih5sVZXb3JKyMDugkoMQf,148080,4,C minor
0.664,0.132,F#,-17.569,minor,0.0327,0.97,2.78e-6,0.142,0.282,101.547,0OLGkKuCuMBu2pFGgsMllA,155293,4,F# minor
0.389,0.329,D#,-18.163,major,0.0558,0.806,0,0.0759,0.479,120.118,0gZ88pMZXPMfV314ZWFuZp,161760,4,D# major
0.579,0.47,A,-11.67,minor,0.0277,0.738,0,0.134,0.746,103.9,395RAzabK6WXTKPcchWlfp,178173,4,A minor
0.201,0.268,A#,-10.981,minor,0.0327,0.942,0,0.286,0.202,164.871,4mukuhBTvrraxi3TqoqmXr,178800,4,A# minor
0.69,0.526,D#,-2.986,major,0.0367,0.591,0,0.31,0.559,85.675,3lCRnZ2UXeyzS42IVvBFsx,171800,4,D# major
0.356,0.286,G,-10.352,minor,0.0349,0.954,1.94e-5,0.213,0.331,127.587,1NUvyubYLtKqa6iDryLFik,146373,3,G minor
0.505,0.911,C,-9.115,major,0.0411,0.313,1.45e-6,0.0881,0.972,173.665,6azrtT01XfuggrOaSOeRxl,120373,4,C major
0.377,0.574,C,-8.081,minor,0.0433,0.68,1.74e-5,0.405,0.964,202.096,6bvDO8Tlri00vXUIhJuIQc,94040,4,C minor
0.641,0.124,G,-15.054,minor,0.0577,0.837,0,0.119,0.421,66.75,6QK8yyegKCFkvMTz6VAiKZ,147133,4,G minor
0.453,0.894,G,-6.49,minor,0.0613,0.414,4.08e-6,0.232,0.95,91.759,5tN31XHAs4T8URXFbG2JT5,130693,4,G minor
0.463,0.412,D#,-10.157,major,0.0271,0.947,1.32e-4,0.264,0.422,100.163,4EVR0HB4tLFoqWTaCB9WRp,146544,3,D# major
0.777,0.268,C,-11.868,major,0.0479,0.388,1.18e-4,0.25,0.727,90.245,6vzA8UWRPImr0ohkVtNpk7,181360,4,C major
0.59,0.486,G,-13.559,major,0.0981,0.946,0.181,0.145,0.801,78.708,6N0QQSigGuQsMMdVuklS2C,120750,4,G major
0.761,0.192,F,-13.324,major,0.0505,0.933,7.11e-5,0.824,0.687,109.732,1hM0FLHVosUPi5TKRjp0jK,159187,4,F major
0.396,0.273,C,-11.892,major,0.0284,0.968,0.593,0.536,0.317,85.147,4EPAJzPJJk5NkTnB7M4v21,152123,4,C major
0.472,0.218,F#,-13.155,major,0.0351,0.798,0,0.125,0.57,124.405,0kMvEeh9TqDDuullexgJDK,135253,4,F# major
0.592,0.211,A#,-13.725,major,0.158,0.943,1.61e-6,0.0819,0.446,177.034,5AZ1bnxItmY3fU09YbdA03,181960,4,A# major
0.523,0.538,C,-9.196,major,0.0264,0.558,2.69e-5,0.118,0.81,142.803,64uEAdFPLfeZdqmAlORYWY,139427,4,C major
0.261,0.221,D,-14.277,major,0.0336,0.875,0,0.0816,0.312,182.674,1cHKiIaUfx8i9ULQO6Z6pj,175360,3,D major
0.62,0.526,A#,-9.048,minor,0.0291,0.917,0.039,0.0951,0.896,116.687,57FsjH5jHcoLa8idx7mCTZ,194427,3,A# minor
0.635,0.325,D#,-12.534,major,0.0937,0.78,1.1e-4,0.108,0.542,83.222,4bHJgNz8Tf66Tfb7TR31vy,139653,4,D# major
0.398,0.399,G,-12.314,major,0.0347,0.888,1.82e-4,0.201,0.51,132.303,6AtnulgdXKKNVsovDUwq45,158507,3,G major
0.513,0.77,C,-6.953,major,0.0462,0.332,0.00846,0.242,0.791,110.612,2jQAUhNKH5eg76dSQjP0FK,133251,4,C major
0.637,0.676,G,-6.391,major,0.0436,0.731,8.9e-6,0.297,0.949,142.871,3mcWna3RxsDYD4emxyFLCF,135867,4,G major
0.542,0.781,E,-12.592,major,0.109,0.816,0.0283,0.263,0.935,147.183,4kj6CdWwrpReAYZjX9Srxq,162560,4,E major
0.571,0.697,G#,-10.66,major,0.0392,0.767,0.175,0.168,0.958,76.182,2H1pSBwaYnM9cFlfPZoknp,125360,4,G# major
0.569,0.16,D#,-19.57,major,0.0296,0.808,0.0241,0.0987,0.48,101.394,5xcB3VvXWiC74KHHs6FIEM,148493,3,D# major
0.717,0.193,C,-12.556,major,0.0429,0.402,0,0.0783,0.717,138.328,56J9j3jfjzRHk8HMfBXKJX,175627,4,C major
0.516,0.824,C,-7.018,major,0.0718,0.857,3.39e-6,0.118,0.961,141.548,22sirxkeYsqcg9FHRghmM9,172800,4,C major
0.295,0.194,E,-16.429,minor,0.0301,0.797,8.02e-4,0.128,0.17,78.618,40Q3NmphsaIOkaIhhtXQQ2,161733,4,E minor
0.801,0.771,A#,-6.065,minor,0.259,0.765,0,0.372,0.935,111.979,1YtB7FthtFt2f0rKvqJZP6,115267,4,A# minor
0.381,0.959,A,-7.664,major,0.0369,0.178,0.0406,0.305,0.789,166.625,1GZgQlF6Sybt8VMDb2YYzM,125667,4,A major
0.53,0.339,C,-10.87,major,0.0308,0.844,3.21e-6,0.11,0.481,132.403,79zO9eiJ93oZNx9gQSSkgZ,139347,3,C major
0.453,0.131,C#,-14.376,major,0.0272,0.955,0.0165,0.116,0.126,74.649,7aKQrYDtKyOCWEgVbBTJlQ,130750,4,C# major
0.601,0.666,F,-12.103,minor,0.0536,0.0302,0,0.0255,0.9,126.78,4zno0yXr6X7QUdYq4uC7BB,151221,4,F minor
0.3,0.252,F#,-12.672,major,0.0322,0.979,9.6e-6,0.357,0.312,90.206,1N0aqufSyaYq0sfwQWd0KE,123655,3,F# major
0.625,0.425,A,-11.805,major,0.0424,0.623,0,0.346,0.778,91.079,4iJr2NWIV27oktDKhXB6fC,170400,4,A major
0.477,0.497,C,-7.017,major,0.0433,0.74,0,0.179,0.656,144.984,39xlQ1YlWHLkwKZ3E6pZYq,170813,4,C major
0.262,0.681,C,-10.853,major,0.0429,0.625,0.524,0.363,0.812,150.403,4bSIbQ5km3uVXyQ4rZVDfB,167933,4,C major
0.468,0.976,B,-5.847,minor,0.0758,0.673,0.939,0.0819,0.263,124.944,0wMEIne22cjZbr1iMVOMeR,135733,4,B minor
0.741,0.398,D#,-13.063,major,0.0608,0.739,0,0.108,0.73,114.816,7Dn3SqZO0XZmw5aiEgpLeJ,208133,3,D# major
0.824,0.485,F#,-14.282,major,0.094,0.261,0.911,0.161,0.642,135.634,2IeGnO8onoqXlpVSd2LRsz,128131,4,F# major
0.354,0.464,F,-10.201,major,0.0303,0.769,8.78e-4,0.138,0.578,79.067,3YKm63bRq8Diekzps81MLK,139907,4,F major
0.567,0.402,A#,-13.809,major,0.0315,0.584,1.67e-5,0.0866,0.773,115.149,2Dpu1Kl8KXUq65S1HkT9Bb,144293,4,A# major
0.255,0.265,E,-14.323,minor,0.035,0.534,0.00568,0.351,0.425,68.716,1Up1sUeAAL1LzvjpPYFyIP,173467,4,E minor
0.659,0.847,C,-2.531,major,0.066,0.937,1.88e-6,0.316,0.962,118.91,7JWk2kyhfiNwizxjuyroUw,115253,4,C major
0.52,0.288,G#,-16.131,major,0.0608,0.524,0.00117,0.202,0.835,115.441,1RCru7OD9M6ygqt13YZUGU,163097,4,G# major
0.331,0.361,C,-13.527,minor,0.0341,0.98,0.673,0.229,0.509,111.832,5CrPSbBBVMXoyzIYA1K2g0,143947,5,C minor
0.661,0.63,D#,-14.013,major,0.0668,0.143,2.26e-4,0.0462,0.973,110.185,7gk4TFQog6ZMFTgFQr9Rj1,147133,4,D# major
0.505,0.695,C,-4.107,major,0.0368,0.803,0,0.326,0.926,116.168,0IVCflKGu7bFpK7xie3Cy7,141840,4,C major
0.309,0.41,G#,-8.685,major,0.0296,0.819,2.43e-5,0.394,0.665,86.123,6KSu2fSNtd9ZhtJsqVgCo4,152773,4,G# major
0.212,0.334,F#,-12.196,major,0.0308,0.717,0.0056,0.0936,0.638,141.071,6JGxHwmFfwXJw5Qrxg6bpn,156893,4,F# major
0.773,0.516,A#,-12.68,major,0.16,0.594,0,0.345,0.897,85.206,3JKx3QDicfFCUEfb87xoKH,149931,4,A# major
0.486,0.359,F,-8.693,major,0.0244,0.784,0.00244,0.108,0.386,89.579,1gilZgzBfSqALksDy7mMWK,162067,3,F major
0.597,0.446,C,-10.398,major,0.0335,0.164,4.19e-4,0.13,0.71,141.659,5gQ435aKB9htc5gNgGer6w,134587,3,C major
0.599,0.44,F,-10.812,minor,0.0383,0.796,0,0.31,0.929,154.673,2fY5Flj7oKLAvTisrxE3oe,123867,4,F minor
0.58,0.565,C#,-13.737,major,0.0585,0.0566,7.26e-6,0.0753,0.662,85.584,4mxMTTuyfhCMQTdjmLwQvZ,127741,4,C# major
0.589,0.592,G,-7.808,minor,0.0397,0.393,0,0.337,0.848,117.329,6OsRnqLfnWUEYAtWJ7oHI9,121533,4,G minor
0.655,0.476,G,-11.564,major,0.0492,0.723,1.72e-5,0.0774,0.967,209.533,62ihWPT7xQNLZBA6sHdM3Y,112893,4,G major
0.612,0.295,A#,-14.823,major,0.156,0.11,0,0.193,0.789,136.589,5R5hX5tpiEUu4Qcg6O0YkH,158160,4,A# major
0.486,0.661,A#,-11.85,major,0.0511,0.431,2.02e-5,0.102,0.966,144.504,1fsn9qyF4E9T1rEUfWPHGd,116240,4,A# major
0.394,0.281,B,-13.421,major,0.0314,0.87,0,0.325,0.312,97.914,6MxACk62TuDyTRMc7fFMC7,156333,3,B major
0.546,0.688,D#,-7.257,major,0.0365,0.808,0,0.221,0.829,136.052,224n087dZ7g3kkZddBFxFg,152333,4,D# major
0.372,0.409,A,-9.81,minor,0.044,0.794,9.44e-6,0.162,0.43,124.448,2cidMNRCwdXcpZGtxMIW6n,158373,3,A minor
0.63,0.767,G#,-8.557,major,0.0471,0.764,0,0.0804,0.851,82.86,0KafUp3IgGtUNT1ZhJifuP,118573,4,G# major
0.392,0.333,C,-15.968,major,0.0344,0.936,0.116,0.138,0.652,79.146,3s8ob4rEyRRFjY61EM5XNI,161093,4,C major
0.723,0.229,D,-11.629,major,0.0437,0.584,0,0.13,0.765,125.953,6thWGEqhzRJGu8LfwsNpKg,127827,4,D major
0.601,0.095,C#,-18.478,major,0.0374,0.93,2.85e-4,0.116,0.672,122.975,603N4XGJUTbK760GLCvIIs,144933,4,C# major
0.713,0.558,G,-14.201,major,0.087,0.823,0,0.625,0.889,128.221,5vruvexphrWkcJBv0Q1Zcj,159573,4,G major
0.529,0.924,F,-11.43,minor,0.0419,0.086,0.462,0.11,0.856,88.471,6L9iBICIwDLpLYMd9Mt139,155025,4,F minor
0.382,0.336,F#,-8.34,major,0.0282,0.908,2.77e-6,0.115,0.525,96.405,4hUgd3uZbOqmv76len0YYe,164397,3,F# major
0.509,0.691,C#,-8.927,major,0.0347,0.581,2.99e-6,0.113,0.826,107.01,7jZGXwQLkWqJhvwmVP1iRE,167787,4,C# major
0.615,0.823,C,-6.614,major,0.039,0.809,0,0.146,0.961,80.662,5wSchkM8N6Geg6N974WL0T,151573,4,C major
0.405,0.468,G#,-6.775,major,0.0435,0.783,0,0.932,0.607,77.563,7qYdeUXDt80ZXc4YRBC73u,199733,4,G# major
0.681,0.26,F#,-15.342,major,0.111,0.903,8.09e-5,0.102,0.771,83.356,2rGHeuEVTOFk7zQduQqkA5,268434,4,F# major
0.432,0.373,A,-9.747,minor,0.0599,0.533,7.26e-5,0.0869,0.357,169.485,3qnE7GDk8eSM42oIvh1kz8,166347,3,A minor
0.423,0.824,C,-6.388,major,0.14,0.788,0,0.249,0.959,207.868,1Lw412PNcYlq6vnWFLjdoR,116347,4,C major
0.313,0.453,D,-6.418,major,0.0333,0.583,0,0.354,0.595,101.12,6ik6AQ7jYeX1j7atdrCkuS,137688,3,D major
0.236,0.431,D,-7.516,major,0.0284,0.854,0.0163,0.152,0.274,181.822,2qdF9TBvQ84nxHaGrLsl9H,150973,3,D major
0.549,0.815,C,-9.225,major,0.0351,0.204,0.947,0.639,0.921,92.548,52jXpaOLXL5GSZ3pdVsEj2,123640,4,C major
0.579,0.657,D#,-10.571,major,0.0416,0.757,0,0.107,0.925,127.528,7c1k4mKdHP8shSbEtruOe5,153693,4,D# major
0.396,0.359,C,-9.96,minor,0.029,0.567,0,0.141,0.273,108.734,121O6S1NI7tylauHf9sFzA,168292,3,C minor
0.53,0.431,D#,-9.434,major,0.0329,0.907,0,0.347,0.836,134.268,7yqT7NuC01Plpgh59iPWLy,143067,3,D# major
0.564,0.482,A,-12.436,major,0.173,0.417,0,0.105,0.822,153.768,3q6RiiMMvahiIYEoMO3q4B,141893,4,A major
0.544,0.672,G,-9.867,major,0.0446,0.73,0,0.28,0.888,140.626,7wrDNxeOSF2188up4spISU,126e3,4,G major
0.63,0.674,C,-10.427,major,0.0607,0.923,7.37e-4,0.111,0.423,128.074,3B7ypNCYt2NjljL3fM6Uja,161200,4,C major
0.392,0.497,G,-5.339,major,0.0266,0.65,0,0.0787,0.628,155.899,5By1CICeQqdC8SB6gfMB16,171493,4,G major
0.726,0.416,E,-11.031,major,0.141,0.957,0.711,0.1,0.838,67.525,15w075THu3jE3TMrt4bEVB,118800,4,E major
